Empyrial Archangel,ALA,Gld,Creature - Angel,5\8,"Her wings are the prayers of the devoted; her sword, the despair of the vile.",M,{4}{G}{W}{W}{U},"Flying, shroud
All damage that would be dealt to you is dealt to Empyrial Archangel instead.",,Greg Staples,166\249
Empyrial Armor,WL,W,Enchantment - Aura,,"'An angel appeared in the smoldering skies above the fray, her clothes as flames, her armor as fire.'
-'Hymn of Angelfire'",C,{1}{W}{W},"Enchant creature
Enchanted creature gets +1/+1 for each card in your hand.",,D. Alexander Gregory,
Empyrial Armor,ARE,W,Enchantment - Aura,,"'An angel appeared in the smoldering skies above the fray, her clothes as flames, her armor as fire.'
-'Hymn of Angelfire'",C,{1}{W}{W},"Enchant creature
Enchanted creature gets +1/+1 for each card in your hand.",,D. Alexander Gregory,
Empyrial Plate,MR,Art,Artifact - Equipment,,,R,{2},"Equipped creature gets +1/+1 for each card in your hand.
Equip {2} #({2}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)#",,Paolo Parente,168\306
Enchanted Being,LG,W,Creature - Human,2\2,,C,{1}{W}{W},Prevent all combat damage that would be dealt to Enchanted Being by enchanted creatures.,,Douglas Shuler,12\310
Enchanted Evening,SHM,Gld,Enchantment,,"In the reflection, she saw the rough shell of the world sloughing away, revealing the truth shining underneath.",R,{3}{WU}{WU},All permanents are enchantments in addition to their other types.,,Rebecca Guay,140\301
Enchantment Alteration,US,U,Instant,,,U,{U},Attach target Aura attached to a creature or land to another permanent of that type.,,D. Alexander Gregory,72\350
Enchantment Alteration,LG,U,Instant,,,C,{U},Attach target Aura attached to a creature or land to another permanent of that type.,,Brian Snoddy,53\310
Enchantment Alteration,CH,U,Instant,,,U,{U},Attach target Aura attached to a creature or land to another permanent of that type.,,Brian Snoddy,19\125
Enchantress's Presence,ON,G,Enchantment,,The wise learn from successes as well as mistakes.,R,{2}{G},"Whenever you cast an enchantment spell, draw a card.",,Rebecca Guay,261\350
Encroach,UD,B,Sorcery,,"'The rate of spread in this region is unacceptable. Start again.'
-Davvol, Evincar of Rath",U,{B},Target player reveals his or her hand. You choose a nonbasic land card from it. That player discards that card.,,rk post,59\143
Endangered Armodon,SH,G,Creature - Elephant,4\5,These are its last days. Its doom to be remembered only until the hunters hunger again.,C,{2}{G}{G},"When you control a creature with toughness 2 or less, sacrifice Endangered Armodon.",,Kev Walker,107\142
Endbringer's Revel,PY,B,Enchantment,,First death. Then Shauku.,U,{2}{B},{4}: Return target creature card from a graveyard to its owner's hand. Any player may activate this ability but only any time he or she could cast a sorcery.,,Pete Venters,63\143
Endemic Plague,ON,B,Sorcery,,,R,{3}{B},"As an additional cost to cast Endemic Plague, sacrifice a creature.
Destroy all creatures that share a creature type with the sacrificed creature. They can't be regenerated.",,Nelson DeCastro,142\350
Endless Cockroaches,PT,B,Creature - Insect,1\1,,R,{1}{B}{B},"When Endless Cockroaches is put into a graveyard from the battlefield, return Endless Cockroaches to its owner's hand.",,Ron Spencer,93\222
Endless Horizons,EVE,W,Enchantment,,,R,{3}{W},"When Endless Horizons enters the battlefield, search your library for any number of Plains cards and exile them. Then shuffle your library.
At the beginning of your upkeep, you may put a card you own exiled with Endless Horizons into your hand.",,Joshua Hagler,4\180
Endless Scream,TE,B,Enchantment - Aura,,"'I have made Crovax weep; now I will make him scream. The pain will not end, but will bind him to me.'
-Volrath",C,{X}{B},"Enchant creature
Endless Scream enters the battlefield with X scream counters on it.
Enchanted creature gets +1/+0 for each scream counter on Endless Scream.",,Joel Biske,
Endless Swarm,SOK,G,Sorcery,,,R,{5}{G}{G}{G},"Put a 1/1 green Snake creature token onto the battlefield for each card in your hand.
Epic #(For the rest of the game, you can't cast spells. At the beginning of each of your upkeeps, copy this spell except for its epic ability.)#",,Jeremy Jarvis,129\165
Endless Whispers,FD,B,Enchantment,,Those who find death under the black sun's shadow cannot escape its pull.,R,{2}{B}{B},"Each creature has 'When this creature is put into a graveyard, choose target opponent. That player returns this card from that graveyard to the battlefield under his or her control at the beginning of the next end step.'",,Carl Critchlow,49\165
Endless Wurm,US,G,Creature - Wurm,9\9,"Ages ago, a party of elves took cover to let one pass. They're still waiting.",R,{3}{G}{G},"Trample
At the beginning of your upkeep, sacrifice Endless Wurm unless you sacrifice an enchantment.",,DiTerlizzi,249\350
Endoskeleton,US,Art,Artifact,,,U,{2},"You may choose not to untap Endoskeleton during your untap step.
{2}, {T}: Target creature gets +0/+3 for as long as Endoskeleton remains tapped.",,Mark Tedin,294\350
"Endrek Sahr, Master Breeder",TSP,B,Legendary Creature - Human Wizard,2\2,,R,{4}{B},"Whenever you cast a creature spell, put X 1/1 black Thrull creature tokens onto the battlefield, where X is that spell's converted mana cost.
When you control seven or more Thrulls, sacrifice Endrek Sahr, Master Breeder.",,Mark Tedin,106\301
Endure,EVE,W,Instant,,"The Aurora had lessened the kithkins' kindness, deepened their paranoia, and dulled their sense of pain.",U,{3}{W}{W},Prevent all damage that would be dealt to you and permanents you control this turn.,,Ralph Horsley,5\180
Enduring Ideal,SOK,W,Sorcery,,,R,{5}{W}{W},"Search your library for an enchantment card and put it onto the battlefield. Then shuffle your library.
Epic #(For the rest of the game, you can't cast spells. At the beginning of each of your upkeeps, copy this spell except for its epic ability.)#",,Daren Bader,9\165
Enduring Renewal,IA,W,Enchantment,,That which lasts longest serves best.,R,{2}{W}{W},"Play with your hand revealed.
If you would draw a card, reveal the top card of your library instead. If it's a creature card, put it into your graveyard. Otherwise, draw a card.
Whenever a creature is put into your graveyard from the battlefield, return it to your hand.",,Harold McNeill,23\383
Enduring Renewal,OV,W,Enchantment,,,R,{2}{W}{W},"Play with your hand revealed.
If you would draw a card, reveal the top card of your library instead. If it's a creature card, put it into your graveyard. Otherwise, draw a card.
Whenever a creature is put into your graveyard from the battlefield, return it to your hand.",,Harold McNeill,
Enduring Renewal,TSB,W,Enchantment,,,R,{2}{W}{W},"Play with your hand revealed.
If you would draw a card, reveal the top card of your library instead. If it's a creature card, put it into your graveyard. Otherwise, draw a card.
Whenever a creature is put into your graveyard from the battlefield, return it to your hand.",,Harold McNeill,7\121
Enemy of the Guildpact,DIS,B,Creature - Spirit,4\2,"Guilds often exterminate those who saw or knew too much. Some vindictive souls retain their knowledge, using it in the afterlife to crush the guilded and the vile bargain that gives them power.",C,{4}{B},Protection from multicolored,,Fred Hooper,44\180
Energizer,TE,Art,Artifact Creature - Juggernaut,2\2,"Like a kettle set to boil, it must eventually go off-on someone.",R,{4},"{2}, {T}: Put a +1/+1 counter on Energizer.",,Val Mayerik,
Energy Arc,AL,Gld,Instant,,"'Relent, and you may transcend your situation.'
-Gerda Äagesdotter, Archmage of the Unseen",U,{W}{U},Untap any number of target creatures. Prevent all combat damage that would be dealt to and dealt by those creatures this turn.,,Terese Nielsen,
Energy Bolt,MI,Gld,Sorcery,,Life and death are two faces of the same coin.,R,{X}{R}{W},Choose one - Energy Bolt deals X damage to target player; or target player gains X life.,,Scott Kirschner,
Energy Chamber,FD,Art,Artifact,,,U,{2},"At the beginning of your upkeep, choose one - Put a +1/+1 counter on target artifact creature; or put a charge counter on target noncreature artifact.",,Kev Walker,117\165
Energy Field,US,U,Enchantment,,,R,{1}{U},"Prevent all damage that would be dealt to you by sources you don't control.
When a card is put into your graveyard from anywhere, sacrifice Energy Field.",,John Matson,73\350
Energy Flux,5E,U,Enchantment,,"'Nothing endures but change.'
-Heraclitus",U,{2}{U},"All artifacts have 'At the beginning of your upkeep, sacrifice this artifact unless you pay {2}.'",,Kaja Foglio,83\448
Energy Flux,4E,U,Enchantment,,"'Nothing endures but change.'
-Heraclitus",U,{2}{U},"All artifacts have 'At the beginning of your upkeep, sacrifice this artifact unless you pay {2}.'",,Kaja Foglio,68\378
Energy Flux,R,U,Enchantment,,,U,{2}{U},"All artifacts have 'At the beginning of your upkeep, sacrifice this artifact unless you pay {2}.'",,Kaja Foglio,57\306
Energy Flux,MM,U,Enchantment,,Karn said nothing-he just grasped the powerstone and squeezed tightly. The wild flashing ceased.,U,{2}{U},"All artifacts have 'At the beginning of your upkeep, sacrifice this artifact unless you pay {2}.'",,Qiao Dafu,78\350
Energy Flux,AQ,U,Enchantment,,,U,{2}{U},"All artifacts have 'At the beginning of your upkeep, sacrifice this artifact unless you pay {2}.'",,Kaja Foglio,
Energy Storm,IA,W,Enchantment,,,R,{1}{W},"Cumulative upkeep {1} #(At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)#
Prevent all damage that would be dealt by instant and sorcery spells.
Creatures with flying don't untap during their controller's untap step.",,Sandra Everingham,24\383
Energy Tap,4E,U,Sorcery,,,C,{U},"Tap target untapped creature you control. If you do, add {X} to your mana pool, where X is that creature's converted mana cost.",,Daniel Gelon,69\378
Energy Tap,LG,U,Sorcery,,,C,{U},"Tap target untapped creature you control. If you do, add {X} to your mana pool, where X is that creature's converted mana cost.",,Daniel Gelon,54\310
Energy Vortex,MI,U,Enchantment,,,R,{3}{U}{U},"As Energy Vortex enters the battlefield, choose an opponent.
At the beginning of your upkeep, remove all energy counters from Energy Vortex.
At the beginning of the chosen player's upkeep, Energy Vortex deals 3 damage to that player unless he or she pays {1} for each energy counter on Energy Vortex.
{X}: Put X energy counters on Energy Vortex. Activate this ability only during your upkeep.",,Tom Wanerstrand,
Enervate,5E,U,Instant,,"'Worlds turn in crucial moments of decision. Make your choice.'
-Gustha Ebbasdotter, Kjeldoran Royal Mage",C,{1}{U},"Tap target artifact, creature, or land.
Draw a card at the beginning of the next turn's upkeep.",,L. A. Williams,84\448
Enervate,IA,U,Instant,,"'Worlds turn in crucial moments of decision. Make your choice.'
-Gustha Ebbasdotter, Kjeldoran Royal Mage",C,{1}{U},"Tap target artifact, creature, or land.
Draw a card at the beginning of the next turn's upkeep.",,L. A. Williams,67\383
Enfeeblement,9E,B,Enchantment - Aura,,"'If it is weak, either kill it or ignore it. Anything else honors it.'
-Kaervek",C,{B}{B},"Enchant creature #(Target a creature as you cast this. This card enters the battlefield attached to that creature.)#
Enchanted creature gets -2/-2.",,John Bolton,127\350
Enfeeblement,MI,B,Enchantment - Aura,,"'If it is weak, either kill it or ignore it. Anything else honors it.'
-Kaervek",C,{B}{B},"Enchant creature #(Target a creature as you cast this. This card enters the battlefield attached to that creature.)#
Enchanted creature gets -2/-2.",,John Bolton,
Enfeeblement,TE,B,Enchantment - Aura,,"Crovax had witnessed Selenia lead the #Predator# to the #Weatherlight#. As the battle raged on deck, he felt his strength melt in the heat of her betrayal.",C,{B}{B},"Enchant creature #(Target a creature as you cast this. This card enters the battlefield attached to that creature.)#
Enchanted creature gets -2/-2.",,D. Alexander Gregory,
Enfeeblement,6E,B,Enchantment - Aura,,"'If it is weak, either kill it or ignore it. Anything else honors it.'
-Kaervek",C,{B}{B},"Enchant creature #(Target a creature as you cast this. This card enters the battlefield attached to that creature.)#
Enchanted creature gets -2/-2.",,John Bolton,125\350
Engineered Explosives,FD,Art,Artifact,,,R,{X},"Sunburst #(This enters the battlefield with a charge counter on it for each color of mana spent to cast it.)#
{2}, Sacrifice Engineered Explosives: Destroy each nonland permanent with converted mana cost equal to the number of charge counters on Engineered Explosives.",,Ron Spears,118\165
Engineered Plague,FNM,B,Enchantment,,A single germ can kill more soldiers than ten thousand blades.,U,{2}{B},"As Engineered Plague enters the battlefield, choose a creature type.
All creatures of the chosen type get -1/-1.",,Andrew Goldhawk,7\20
Engineered Plague,UL,B,Enchantment,,"'The admixture of bitterwort in the viral brew has produced most favorable results.'
-Phyrexian progress notes",U,{2}{B},"As Engineered Plague enters the battlefield, choose a creature type.
All creatures of the chosen type get -1/-1.",,Michael Sutfin,51\143
Engineered Plague,7E,B,Enchantment,,A single germ can kill more soldiers than ten thousand blades.,U,{2}{B},"As Engineered Plague enters the battlefield, choose a creature type.
All creatures of the chosen type get -1/-1.",,Andrew Goldhawk,133\350
Engulfing Flames,OD,R,Instant,,,U,{R},"Engulfing Flames deals 1 damage to target creature. It can't be regenerated this turn.
Flashback {3}{R} #(You may cast this card from your graveyard for its flashback cost. Then exile it.)#",,Marc Fishman,191\350
Enigma Eidolon,DIS,U,Creature - Spirit,2\2,,C,{3}{U},"{U}, Sacrifice Enigma Eidolon: Target player puts the top three cards of his or her library into his or her graveyard.
Whenever you cast a multicolored spell, you may return Enigma Eidolon from your graveyard to your hand.",,Shishizaru,24\180
Enigma Sphinx,ARB,Gld,Artifact Creature - Sphinx,5\4,,R,{4}{W}{U}{B},"Flying
When Enigma Sphinx is put into your graveyard from the battlefield, put it into your library third from the top.
Cascade #(When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom in a random order.)#",,Chris Rahn,106\145
Enlightened Tutor,6E,W,Instant,,"'I do not teach. I simply reveal.'
-Daudi, Femeref tutor",U,{W},"Search your library for an artifact or enchantment card and reveal that card. Shuffle your library, then put the card on top of it.",,Dan Frazier,19\350
Enlightened Tutor,MI,W,Instant,,"'I do not teach. I simply reveal.'
-Daudi, Femeref tutor",U,{W},"Search your library for an artifact or enchantment card and reveal that card. Shuffle your library, then put the card on top of it.",,Dan Frazier,
Enlightened Tutor,ARE,W,Instant,,"'I do not teach. I simply reveal.'
-Daudi, Femeref tutor",U,{W},"Search your library for an artifact or enchantment card and reveal that card. Shuffle your library, then put the card on top of it.",,Dan Frazier,19\28
Enlisted Wurm,ARB,Gld,Creature - Wurm,5\5,A match for any army-even its own.,U,{4}{G}{W},"Cascade #(When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom in a random order.)#",,Steve Prescott,68\145
Enlistment Officer,AP,W,Creature - Human Soldier,2\3,,U,{3}{W},"First strike
When Enlistment Officer enters the battlefield, reveal the top four cards of your library. Put all Soldier cards revealed this way into your hand and the rest on the bottom of your library.",,Wayne England,9\143
Enormous Baloth,9E,G,Creature - Beast,7\7,"Its diet consists of fruits, plants, small woodland animals, large woodland animals, woodlands, fruit groves, fruit farmers, and small cities.",U,{6}{G},,,Mark Tedin,9\350
Enormous Baloth,M10,G,Creature - Beast,7\7,"Its diet consists of fruits, plants, small woodland animals, large woodland animals, woodlands, fruit groves, fruit farmers, and small cities.",U,{6}{G},,,Mark Tedin,180\249
Enormous Baloth,LE,G,Creature - Beast,7\7,"Its diet consists of fruits, plants, small woodland animals, large woodland animals, woodlands, fruit groves, fruit farmers, and small cities.",U,{6}{G},,,Mark Tedin,125\145
Enormous Baloth,8E,G,Creature - Beast,7\7,"Its diet consists of fruits, plants, small woodland animals, large woodland animals, woodlands, fruit groves, fruit farmers, and small cities.",U,{6}{G},,,Mark Tedin,6\350
Enormous Baloth,10E,G,Creature - Beast,7\7,"Its diet consists of fruits, plants, small woodland animals, large woodland animals, woodlands, fruit groves, fruit farmers, and small cities.",U,{6}{G},,,Mark Tedin,263\383
Enrage,9E,R,Instant,,The barbarians call it 'touching the soul of the dragon.',U,{X}{R},Target creature gets +X/+0 until end of turn.,,Justin Sweet,180\350
Enrage,SC,R,Instant,,'You wouldn't like me when I'm angry.',U,{X}{R},Target creature gets +X/+0 until end of turn.,,Justin Sweet,91\143
Enrage,8E,R,Instant,,'You wouldn't like me when I'm angry.',U,{X}{R},Target creature gets +X/+0 until end of turn.,,Justin Sweet,185\350
Enraging Licid,TE,R,Creature - Licid,1\1,,U,{1}{R},"{R}, {T}: Enraging Licid loses this ability and becomes an Aura enchantment with enchant creature. Attach it to target creature. You may pay {R} to end this effect.
Enchanted creature has haste.",,Doug Chaffee,
Enshrined Memories,BOK,G,Sorcery,,"'The race is run in the mind before the first step is taken.'
-Dosan the Falling Leaf",R,{X}{G},Reveal the top X cards of your library. Put all creature cards revealed this way into your hand and the rest on the bottom of your library in any order.,,Jeff Easley,124\165
Enslave,PLC,B,Enchantment - Aura,,,U,{4}{B}{B},"Enchant creature
You control enchanted creature.
At the beginning of your upkeep, enchanted creature deals 1 damage to its owner.",,Zoltan Boros & Gabor Szikszai,70\165
Enslaved Dwarf,TO,R,Creature - Dwarf,1\1,"Captive dwarves always regain their freedom, either through escape or through a desperate, fiery death.",C,{R},"{R}, Sacrifice Enslaved Dwarf: Target black creature gets +1/+0 and gains first strike until end of turn.",,Terese Nielsen,96\143
Enslaved Horror,MM,B,Creature - Horror,4\4,,U,{3}{B},"When Enslaved Horror enters the battlefield, each other player may return a creature card from his or her graveyard to the battlefield.",,Mike Ploog,134\350
Enslaved Scout,AL,R,Creature - Goblin Scout,2\2,"'Even the basest creatures may serve a purpose. Still, their lives need be only as long as the paths we tread.'
-General Varchild",C,{2}{R},{2}: Enslaved Scout gains mountainwalk until end of turn.,2,Rebecca Guay,
Enslaved Scout,AL,R,Creature - Goblin Scout,2\2,"'Her soldiers' hatred for the Goblins is tempered only by their need for what the Goblins alone hold: knowledge of their mountain home.'
-King Darien of Kjeldor",C,{2}{R},{2}: Enslaved Scout gains mountainwalk until end of turn.,1,Rebecca Guay,
Ensnare,NE,U,Instant,,Rootwater has become as dangerous to its denizens as to its enemies.,U,{3}{U},"You may return two islands you control to their owner's hand rather than pay Ensnare's mana cost.
Tap all creatures.",,Gao Yan,32\143
Ensnaring Bridge,7E,Art,Artifact,,Bridges usually get you from one place to another. This one just gets you.,R,{3},Creatures with power greater than the number of cards in your hand can't attack.,,Ron Spencer,294\350
Ensnaring Bridge,8E,Art,Artifact,,"'Why build a bridge that needs to be guarded?'
-Elvish champion",R,{3},Creatures with power greater than the number of cards in your hand can't attack.,,Ron Spencer,300\350
Ensnaring Bridge,SH,Art,Artifact,,"'I expected a fight, but I didn't expect it from the building itself.'
-Gerrard",R,{3},Creatures with power greater than the number of cards in your hand can't attack.,,Pete Venters,133\142
Ensouled Scimitar,FD,Art,Artifact - Equipment,,,U,{3},"{3}: Ensouled Scimitar becomes a 1/5 Spirit artifact creature with flying until end of turn. #(Equipment that's a creature can't equip a creature.)#
Equipped creature gets +1/+5.
Equip {2} #({2}: Attach to target creature you control. Equip only as a sorcery.)#",,"Edward P. Beard, Jr.",119\165
Entangler,PY,W,Enchantment - Aura,,"'Tell me again,' said Latulla, raising her fist, 'how just one woman held back an entire Keldon platoon.'",U,{2}{W}{W},"Enchant creature
Enchanted creature can block any number of creatures.",,D. Alexander Gregory,7\143
Entangling Trap,LRW,W,Enchantment,,,U,{1}{W},"Whenever you clash, tap target creature an opponent controls. If you won, that creature doesn't untap during its controller's next untap step. #(This ability triggers after the clash ends.)#",,Warren Mahy,13\301
Entangling Vines,M10,G,Enchantment - Aura,,Every living thing has roots in nature. Sometimes nature gets its roots into you.,C,{3}{G},"Enchant tapped creature
Enchanted creature doesn't untap during its controller's untap step.",,Thomas M. Baxa,181\249
Enter the Dungeon,UNH,B,Sorcery,,,R,{B}{B},"Players play a Magic subgame under the table starting at 5 life, using their libraries as their decks. After the subgame ends, the winner searches his or her library for two cards, puts those cards into his or her hand, then shuffles his or her library.",,Luca Zontini,53\141
Entomb,OD,B,Instant,,A grave is the safest place to store ill-gotten treasures.,R,{B},Search your library for a card and put that card into your graveyard. Then shuffle your library.,,Ron Spears,132\350
Entrails Feaster,ON,B,Creature - Zombie Cat,1\1,,R,{B},"At the beginning of your upkeep, you may exile a creature card from a graveyard. If you do, put a +1/+1 counter on Entrails Feaster. If you don't, tap Entrails Feaster.",,John Matson,143\350
Entropic Eidolon,DIS,B,Creature - Spirit,2\2,,C,{3}{B},"{B}, Sacrifice Entropic Eidolon: Target player loses 1 life and you gain 1 life.
Whenever you cast a multicolored spell, you may return Entropic Eidolon from your graveyard to your hand.",,Aleksi Briclot,45\180
Entropic Specter,EX,B,Creature - Specter Spirit,*\*,,R,{3}{B}{B},"Flying
As Entropic Specter enters the battlefield, choose an opponent.
Entropic Specter's power and toughness are each equal to the number of cards in the chosen player's hand.
Whenever Entropic Specter deals damage to a player, that player discards a card.",,Ron Spencer,61\143
Envelop,JU,U,Instant,,"'What you made will be unmade. What you learned will be unlearned. And when you're done, you will be undone.'
-Ambassador Laquatus",C,{U},Counter target sorcery spell.,,Don Hazeltine,39\143
Eon Hub,FD,Art,Artifact,,"Its power source is time itself. It absorbs unused minutes and hours, bringing the end of existence always closer.",R,{5},Players skip their upkeep steps.,,Daren Bader,120\165
Ephemeron,EX,U,Creature - Illusion,4\4,From nothing came teeth.,R,{4}{U}{U},"Flying
Discard a card: Return Ephemeron to its owner's hand.",,Keith Parkinson,31\143
Epic Proportions,LRW,G,Enchantment - Aura,,From mite to mighty.,R,{4}{G}{G},"Flash
Enchant creature
Enchanted creature gets +5/+5 and has trample.",,Jesper Ejsing,209\301
Epic Struggle,JU,G,Enchantment,,"'If our foes will not listen to words, perhaps hooves and claws will make them take notice.'
-Seton, centaur druid",R,{2}{G}{G},"At the beginning of your upkeep, if you control twenty or more creatures, you win the game.",,Greg & Tim Hildebrandt,112\143
Epicenter,OD,R,Sorcery,,Sometimes destruction is Dominaria's way of rebuilding. Sometimes it's not.,R,{4}{R},"Target player sacrifices a land.
#Threshold# - All players sacrifice all lands instead if seven or more cards are in your graveyard.",,Anthony S. Waters,192\350
Epochrasite,FUT,Art,Artifact Creature - Construct,1\1,,R,{2},"Epochrasite enters the battlefield with three +1/+1 counters on it if you didn't cast it from your hand.
When Epochrasite is put into a graveyard from the battlefield, exile it with three time counters on it and it gains suspend. #(At the beginning of your upkeep, remove a time counter. When the last is removed, cast tihs card without paying its mana cost. It has haste.)#",,Michael Bruinsma,162\180
Equal Treatment,TO,W,Instant,,,U,{1}{W},"If any source would deal 1 or more damage to a creature or player this turn, it deals 2 damage to that creature or player instead.
Draw a card.",,Greg & Tim Hildebrandt,4\143
Equilibrium,EX,U,Enchantment,,"In Rath, there are only so many souls to go around.",R,{1}{U}{U},"Whenever you cast a creature spell, you may pay {1}. If you do, return target creature to its owner's hand.",,Jeff Miracola,32\143
Equilibrium,7E,U,Enchantment,,"Seek balance in all things-as long as the scales are weighted in your favor.
-Vodalian saying",R,{1}{U}{U},"Whenever you cast a creature spell, you may pay {1}. If you do, return target creature to its owner's hand.",,Don Hazeltine,71\350
Equinox,LG,W,Enchantment - Aura,,,C,{W},"Enchant land
Enchanted land has '{T}: Counter target spell if it would destroy a land you control.'",,Susan Van Camp,13\310
Equipoise,VI,W,Enchantment,,,R,{2}{W},"At the beginning of your upkeep, for each artifact target player controls in excess of the number you control, choose an artifact he or she controls. Repeat this process for creatures and lands. The chosen permanents phase out. #(While they're phased out, they're treated as though they don't exist. They phase in before that player untaps during his or her next untap step. )#",,Adam Rex,
Eradicate,UD,B,Sorcery,,,U,{2}{B}{B},"Exile target nonblack creature. Search its controller's graveyard, hand, and library for all cards with the same name as that creature and exile them. That player then shuffles his or her library.",,Kev Walker,60\143
Eradicate,BOK,B,Sorcery,,,U,{2}{B}{B},"Exile target nonblack creature. Search its controller's graveyard, hand, and library for all cards with the same name as that creature and exile them. That player then shuffles his or her library.",,Glen Angus,65\165
Erase,UL,W,Instant,,Perception is more pleasing than truth.,C,{W},Exile target enchantment.,,Ron Spears,7\143
Erase (Not the Urza's Legacy One),UNH,W,Instant,,"Synonyms for 'erase' we haven't used: ablate, abrade, chafe, fray, frazzle, scuff, and scrub.",C,{2}{W},"If you control two or more white permanents that share an artist, you may play Erase (Not the Urza's Legacy One) without paying its mana cost.
Remove target enchantment from the game.",,"Pete ""Yes the <i>Urza's Legacy</i> One"" Venters",10\141
"Erayo, Soratami Ascendant",SOK,U,Legendary Creature - Moonfolk Monk,1\1,,R,{1}{U},"Flying
Whenever the fourth spell of a turn is cast, flip Erayo, Soratami Ascendant.
-----
Erayo's Essence
Legendary Enchantment
Whenever an opponent casts a spell for the first time in a turn, counter that spell.",,Matt Cavotta,35\165
Erg Raiders,AN,B,Creature - Human Warrior,2\3,,C,{1}{B},"At the beginning of your end step, if Erg Raiders didn't attack this turn, Erg Raiders deals 2 damage to you unless it came under your control this turn.",1,Dameon Willich,
Erg Raiders,4E,B,Creature - Human Warrior,2\3,,C,{1}{B},"At the beginning of your end step, if Erg Raiders didn't attack this turn, Erg Raiders deals 2 damage to you unless it came under your control this turn.",,Dameon Willich,135\378
Erg Raiders,AN,B,Creature - Human Warrior,2\3,,C,{1}{B},"At the beginning of your end step, if Erg Raiders didn't attack this turn, Erg Raiders deals 2 damage to you unless it came under your control this turn.",2,Dameon Willich,
Erg Raiders,5E,B,Creature - Human Warrior,2\3,,C,{1}{B},"At the beginning of your end step, if Erg Raiders didn't attack this turn, Erg Raiders deals 2 damage to you unless it came under your control this turn.",,Stuart Griffin,158\448
Erg Raiders,R,B,Creature - Human Warrior,2\3,,C,{1}{B},"At the beginning of your end step, if Erg Raiders didn't attack this turn, Erg Raiders deals 2 damage to you unless it came under your control this turn.",,Dameon Willich,109\306
Erhnam Djinn,CH,G,Creature - Djinn,4\5,,U,{3}{G},"At the beginning of your upkeep, target non-Wall creature an opponent controls gains forestwalk until your next upkeep.",,"Ken Meyer, Jr.",64\125
Erhnam Djinn,BD,G,Creature - Djinn,4\5,,C,{3}{G},"At the beginning of your upkeep, target non-Wall creature an opponent controls gains forestwalk until your next upkeep.",,Dave Dorman,54\90
Erhnam Djinn,AN,G,Creature - Djinn,4\5,,U,{3}{G},"At the beginning of your upkeep, target non-Wall creature an opponent controls gains forestwalk until your next upkeep.",,Ken Meyer Jr.,
Erhnam Djinn,AT,G,Creature - Djinn,4\5,,U,{3}{G},"At the beginning of your upkeep, target non-Wall creature an opponent controls gains forestwalk until your next upkeep.",,"Ken Meyer, Jr.",
Erhnam Djinn,OV,G,Creature - Djinn,4\5,,R,{3}{G},"At the beginning of your upkeep, target non-Wall creature an opponent controls gains forestwalk until your next upkeep.",,"Ken Meyer, Jr.",
Erhnam Djinn,JU,G,Creature - Djinn,4\5,He provides a safe path to nowhere.,R,{3}{G},"At the beginning of your upkeep, target non-Wall creature an opponent controls gains forestwalk until your next upkeep.",,Greg Staples,113\143
Erithizon,MM,G,Creature - Beast,4\4,"Unlike scorpions, the erithizon isn't immune to its own weaponry.",R,{2}{G}{G},"Whenever Erithizon attacks, put a +1/+1 counter on target creature of defending player's choice.",,Scott M. Fischer,244\350
Eron the Relentless,TSB,R,Legendary Creature - Human Rogue,5\2,"'Eron would be much less of a hassle if only he were mortal.'
-Reyhan, Samite alchemist",R,{3}{R}{R},"Haste
{R}{R}{R}: Regenerate Eron the Relentless.",,Christopher Rush,61\121
Eron the Relentless,HL,R,Legendary Creature - Human Rogue,5\2,"'Eron would be much less of a hassle if only he were mortal.'
-Reyhan, Samite Alchemist",U,{3}{R}{R},"Haste
{R}{R}{R}: Regenerate Eron the Relentless.",,Christopher Rush,
Erosion,DK,U,Enchantment - Aura,,,C,{U}{U}{U},"Enchant land
At the beginning of the upkeep of enchanted land's controller, destroy that land unless that player pays {1} or 1 life.",,Pete Venters,26\119
Erosion,4E,U,Enchantment - Aura,,,C,{U}{U}{U},"Enchant land
At the beginning of the upkeep of enchanted land's controller, destroy that land unless that player pays {1} or 1 life.",,Pete Venters,70\378
Errand of Duty,AL,W,Instant,,"'Call every able sword to our side. Kjeldor will stand triumphant!'
-King Darien of Kjeldor",C,{1}{W},"Put a 1/1 white Knight creature token with banding onto the battlefield. #(Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)#",2,Julie Baroh,
